fips,NAME,variable,median_income,moe
48071,"Chambers County, Texas",B06011_001,38057,5099
48073,"Cherokee County, Texas",B06011_001,25453,1277
48075,"Childress County, Texas",B06011_001,31722,3840
48077,"Clay County, Texas",B06011_001,30770,1371
48079,"Cochran County, Texas",B06011_001,23455,4664
48081,"Coke County, Texas",B06011_001,26449,2472
48083,"Coleman County, Texas",B06011_001,27711,2866
48085,"Collin County, Texas",B06011_001,48233,795
48087,"Collingsworth County, Texas",B06011_001,19796,4713
48089,"Colorado County, Texas",B06011_001,29936,2144
48091,"Comal County, Texas",B06011_001,37779,1361
48093,"Comanche County, Texas",B06011_001,30074,2202
48095,"Concho County, Texas",B06011_001,22747,3716
48097,"Cooke County, Texas",B06011_001,32151,925
48099,"Coryell County, Texas",B06011_001,25973,864
48101,"Cottle County, Texas",B06011_001,21856,4411
48103,"Crane County, Texas",B06011_001,26601,6906
48105,"Crockett County, Texas",B06011_001,30512,4204
48107,"Crosby County, Texas",B06011_001,23394,1707
48109,"Culberson County, Texas",B06011_001,19826,3505
48111,"Dallam County, Texas",B06011_001,30340,5013
48113,"Dallas County, Texas",B06011_001,32361,202
48115,"Dawson County, Texas",B06011_001,21605,1698
48117,"Deaf Smith County, Texas",B06011_001,28136,2042
48119,"Delta County, Texas",B06011_001,25898,4045
48121,"Denton County, Texas",B06011_001,42040,525
48123,"DeWitt County, Texas",B06011_001,27224,1849
48125,"Dickens County, Texas",B06011_001,22092,5787
48127,"Dimmit County, Texas",B06011_001,12992,3412
48129,"Donley County, Texas",B06011_001,28413,2940
48131,"Duval County, Texas",B06011_001,19847,3552
48133,"Eastland County, Texas",B06011_001,21468,959
48135,"Ector County, Texas",B06011_001,33976,1217
48137,"Edwards County, Texas",B06011_001,19071,5410
48139,"Ellis County, Texas",B06011_001,35105,1215
48141,"El Paso County, Texas",B06011_001,23665,371
48143,"Erath County, Texas",B06011_001,25282,1890
48145,"Falls County, Texas",B06011_001,23545,2047
48147,"Fannin County, Texas",B06011_001,30614,1375
48149,"Fayette County, Texas",B06011_001,30899,1205
48151,"Fisher County, Texas",B06011_001,30956,2129
48153,"Floyd County, Texas",B06011_001,26751,2150
48155,"Foard County, Texas",B06011_001,22468,6744
48157,"Fort Bend County, Texas",B06011_001,41220,754
48159,"Franklin County, Texas",B06011_001,31172,1982
48161,"Freestone County, Texas",B06011_001,27318,2550
48163,"Frio County, Texas",B06011_001,18371,3047
48165,"Gaines County, Texas",B06011_001,28115,4352
48167,"Galveston County, Texas",B06011_001,35693,1034
48169,"Garza County, Texas",B06011_001,25415,4167
48171,"Gillespie County, Texas",B06011_001,29805,2012
48173,"Glasscock County, Texas",B06011_001,20811,2554
48175,"Goliad County, Texas",B06011_001,27698,3780
48177,"Gonzales County, Texas",B06011_001,27972,1949
48179,"Gray County, Texas",B06011_001,29041,2698
48181,"Grayson County, Texas",B06011_001,30180,745
48183,"Gregg County, Texas",B06011_001,27184,751
48185,"Grimes County, Texas",B06011_001,27809,1903
48187,"Guadalupe County, Texas",B06011_001,35330,872
48189,"Hale County, Texas",B06011_001,25494,1051
48191,"Hall County, Texas",B06011_001,22021,1438
48193,"Hamilton County, Texas",B06011_001,23672,3444
48195,"Hansford County, Texas",B06011_001,26542,3525
48197,"Hardeman County, Texas",B06011_001,22706,3141
48199,"Hardin County, Texas",B06011_001,30230,2926
48201,"Harris County, Texas",B06011_001,31975,166
48203,"Harrison County, Texas",B06011_001,26298,842
48205,"Hartley County, Texas",B06011_001,36517,2650
48207,"Haskell County, Texas",B06011_001,25051,3185
48209,"Hays County, Texas",B06011_001,32430,948
48211,"Hemphill County, Texas",B06011_001,32100,6673
48213,"Henderson County, Texas",B06011_001,25690,997
48215,"Hidalgo County, Texas",B06011_001,19992,384
48217,"Hill County, Texas",B06011_001,26647,1115
48219,"Hockley County, Texas",B06011_001,26227,1242
48221,"Hood County, Texas",B06011_001,33482,2262
48223,"Hopkins County, Texas",B06011_001,27570,1616
48225,"Houston County, Texas",B06011_001,22017,1316
48227,"Howard County, Texas",B06011_001,26605,1194
48229,"Hudspeth County, Texas",B06011_001,13723,1537
48231,"Hunt County, Texas",B06011_001,27512,1012
48233,"Hutchinson County, Texas",B06011_001,25849,1501
48235,"Irion County, Texas",B06011_001,30313,6408
48237,"Jack County, Texas",B06011_001,25497,2213
48239,"Jackson County, Texas",B06011_001,28688,3380
48241,"Jasper County, Texas",B06011_001,24183,2186
48243,"Jeff Davis County, Texas",B06011_001,24635,14180
48245,"Jefferson County, Texas",B06011_001,28213,1007
48247,"Jim Hogg County, Texas",B06011_001,20258,3666
48249,"Jim Wells County, Texas",B06011_001,24171,1609
48251,"Johnson County, Texas",B06011_001,32867,1007
48253,"Jones County, Texas",B06011_001,24238,1809
48255,"Karnes County, Texas",B06011_001,26227,3047
48257,"Kaufman County, Texas",B06011_001,32609,1189
48259,"Kendall County, Texas",B06011_001,37427,2219
48261,"Kenedy County, Texas",B06011_001,23571,13964
48263,"Kent County, Texas",B06011_001,39375,12108
48265,"Kerr County, Texas",B06011_001,29466,1512
48267,"Kimble County, Texas",B06011_001,26678,5140
48269,"King County, Texas",B06011_001,31250,9778
48271,"Kinney County, Texas",B06011_001,22180,14802
48273,"Kleberg County, Texas",B06011_001,24193,1884
48275,"Knox County, Texas",B06011_001,27044,3883
48277,"Lamar County, Texas",B06011_001,25634,871
48279,"Lamb County, Texas",B06011_001,24764,1760
48281,"Lampasas County, Texas",B06011_001,29154,1662
48283,"La Salle County, Texas",B06011_001,17251,3327
48285,"Lavaca County, Texas",B06011_001,30061,1926
48287,"Lee County, Texas",B06011_001,30327,2787
48289,"Leon County, Texas",B06011_001,25401,1840
48291,"Liberty County, Texas",B06011_001,27634,1595
48293,"Limestone County, Texas",B06011_001,24545,1216
48295,"Lipscomb County, Texas",B06011_001,31058,2796
48297,"Live Oak County, Texas",B06011_001,22418,3444
48299,"Llano County, Texas",B06011_001,27890,2665
48301,"Loving County, Texas",B06011_001,42829,23256
48303,"Lubbock County, Texas",B06011_001,27162,525
48305,"Lynn County, Texas",B06011_001,24794,2006
48307,"McCulloch County, Texas",B06011_001,24857,2623
48309,"McLennan County, Texas",B06011_001,26247,524
48311,"McMullen County, Texas",B06011_001,35350,6492
48313,"Madison County, Texas",B06011_001,26777,3096
48315,"Marion County, Texas",B06011_001,21915,2143
48317,"Martin County, Texas",B06011_001,32893,3942
48319,"Mason County, Texas",B06011_001,31007,3196
48321,"Matagorda County, Texas",B06011_001,26031,1381
48323,"Maverick County, Texas",B06011_001,20643,876
48325,"Medina County, Texas",B06011_001,27020,1678
48327,"Menard County, Texas",B06011_001,26337,2127
48329,"Midland County, Texas",B06011_001,40719,1368
48331,"Milam County, Texas",B06011_001,26918,1610
48333,"Mills County, Texas",B06011_001,24149,3729
48335,"Mitchell County, Texas",B06011_001,26803,5977
48337,"Montague County, Texas",B06011_001,28408,2801
48339,"Montgomery County, Texas",B06011_001,38454,1094
48341,"Moore County, Texas",B06011_001,30909,1839
48343,"Morris County, Texas",B06011_001,24266,2391
48345,"Motley County, Texas",B06011_001,22875,3817
48347,"Nacogdoches County, Texas",B06011_001,21516,846
48349,"Navarro County, Texas",B06011_001,25059,1231
48351,"Newton County, Texas",B06011_001,20362,2000
48353,"Nolan County, Texas",B06011_001,22951,1748
48355,"Nueces County, Texas",B06011_001,28295,959
48357,"Ochiltree County, Texas",B06011_001,25841,3535
48359,"Oldham County, Texas",B06011_001,28578,4936
48361,"Orange County, Texas",B06011_001,32943,1828
48363,"Palo Pinto County, Texas",B06011_001,27386,2160
48365,"Panola County, Texas",B06011_001,25509,1090
48367,"Parker County, Texas",B06011_001,33410,1578
48369,"Parmer County, Texas",B06011_001,32805,5014
48371,"Pecos County, Texas",B06011_001,30068,2744
48373,"Polk County, Texas",B06011_001,26196,742
48375,"Potter County, Texas",B06011_001,26421,487
48377,"Presidio County, Texas",B06011_001,15806,1440
48379,"Rains County, Texas",B06011_001,26936,1581
48381,"Randall County, Texas",B06011_001,34218,1219
48383,"Reagan County, Texas",B06011_001,35684,5936
48385,"Real County, Texas",B06011_001,20659,2485
48387,"Red River County, Texas",B06011_001,24321,2267
48389,"Reeves County, Texas",B06011_001,25357,4054
48391,"Refugio County, Texas",B06011_001,23973,2415
48393,"Roberts County, Texas",B06011_001,28500,4337
48395,"Robertson County, Texas",B06011_001,24423,3076
48397,"Rockwall County, Texas",B06011_001,48540,1856
48399,"Runnels County, Texas",B06011_001,24935,1279
48401,"Rusk County, Texas",B06011_001,28070,1977
48403,"Sabine County, Texas",B06011_001,21936,2780
48405,"San Augustine County, Texas",B06011_001,22342,2104
48407,"San Jacinto County, Texas",B06011_001,24332,3162
48409,"San Patricio County, Texas",B06011_001,25963,1044
48411,"San Saba County, Texas",B06011_001,23925,2653
48413,"Schleicher County, Texas",B06011_001,25281,5543
48415,"Scurry County, Texas",B06011_001,27831,2574
48417,"Shackelford County, Texas",B06011_001,28106,4605
48419,"Shelby County, Texas",B06011_001,22585,1496
48421,"Sherman County, Texas",B06011_001,33109,3458
48423,"Smith County, Texas",B06011_001,28628,1090
48425,"Somervell County, Texas",B06011_001,35078,6178
48427,"Starr County, Texas",B06011_001,15776,830
48429,"Stephens County, Texas",B06011_001,22635,3527
48431,"Sterling County, Texas",B06011_001,29737,5782
48433,"Stonewall County, Texas",B06011_001,24495,3417
48435,"Sutton County, Texas",B06011_001,29491,6107
48437,"Swisher County, Texas",B06011_001,19877,2606
48439,"Tarrant County, Texas",B06011_001,34639,375
48441,"Taylor County, Texas",B06011_001,26905,587
48443,"Terrell County, Texas",B06011_001,25852,7294
48445,"Terry County, Texas",B06011_001,22226,3374
48447,"Throckmorton County, Texas",B06011_001,25400,3085
48449,"Titus County, Texas",B06011_001,26155,858
48451,"Tom Green County, Texas",B06011_001,28385,1035
48453,"Travis County, Texas",B06011_001,41776,382
48455,"Trinity County, Texas",B06011_001,25279,1988
48457,"Tyler County, Texas",B06011_001,22924,2099
48459,"Upshur County, Texas",B06011_001,27126,1105
48461,"Upton County, Texas",B06011_001,30966,2794
48463,"Uvalde County, Texas",B06011_001,19394,1799
48465,"Val Verde County, Texas",B06011_001,22205,1248
48467,"Van Zandt County, Texas",B06011_001,27559,1559
48469,"Victoria County, Texas",B06011_001,27733,1308
48471,"Walker County, Texas",B06011_001,25880,1554
48473,"Waller County, Texas",B06011_001,30083,3232
48475,"Ward County, Texas",B06011_001,30368,4579
48477,"Washington County, Texas",B06011_001,30073,1857
48479,"Webb County, Texas",B06011_001,22800,659
48481,"Wharton County, Texas",B06011_001,28175,1716
48483,"Wheeler County, Texas",B06011_001,27150,2586
48485,"Wichita County, Texas",B06011_001,25704,640
48487,"Wilbarger County, Texas",B06011_001,23873,2288
48489,"Willacy County, Texas",B06011_001,19092,3337
48491,"Williamson County, Texas",B06011_001,40640,599
48493,"Wilson County, Texas",B06011_001,33829,2102
48495,"Winkler County, Texas",B06011_001,32742,6620
48497,"Wise County, Texas",B06011_001,31631,1272
48499,"Wood County, Texas",B06011_001,27115,1387
48501,"Yoakum County, Texas",B06011_001,35214,5501
48503,"Young County, Texas",B06011_001,29662,2387
48505,"Zapata County, Texas",B06011_001,17897,2995
48507,"Zavala County, Texas",B06011_001,16621,2141
49001,"Beaver County, Utah",B06011_001,32859,4273
49003,"Box Elder County, Utah",B06011_001,31094,747
49005,"Cache County, Utah",B06011_001,24817,705
49007,"Carbon County, Utah",B06011_001,24772,2033
49009,"Daggett County, Utah",B06011_001,34083,8571
49011,"Davis County, Utah",B06011_001,36129,761
49013,"Duchesne County, Utah",B06011_001,31051,1035
49015,"Emery County, Utah",B06011_001,29048,3819
49017,"Garfield County, Utah",B06011_001,21537,1809
49019,"Grand County, Utah",B06011_001,28298,2071
49021,"Iron County, Utah",B06011_001,24551,1360
49023,"Juab County, Utah",B06011_001,26565,2665
49025,"Kane County, Utah",B06011_001,27658,3755
49027,"Millard County, Utah",B06011_001,27757,2811
49029,"Morgan County, Utah",B06011_001,36173,3582
49031,"Piute County, Utah",B06011_001,13264,4772
49033,"Rich County, Utah",B06011_001,27017,4276
49035,"Salt Lake County, Utah",B06011_001,35081,315
49037,"San Juan County, Utah",B06011_001,24625,2190
49039,"Sanpete County, Utah",B06011_001,21291,1326
49041,"Sevier County, Utah",B06011_001,26563,1275
49043,"Summit County, Utah",B06011_001,42261,1792
49045,"Tooele County, Utah",B06011_001,35930,1452
49047,"Uintah County, Utah",B06011_001,24025,1547
49049,"Utah County, Utah",B06011_001,27125,320
49051,"Wasatch County, Utah",B06011_001,35726,2170
49053,"Washington County, Utah",B06011_001,27835,1141
49055,"Wayne County, Utah",B06011_001,23468,3852
49057,"Weber County, Utah",B06011_001,33051,664
50001,"Addison County, Vermont",B06011_001,32172,1040
50003,"Bennington County, Vermont",B06011_001,30605,1222
50005,"Caledonia County, Vermont",B06011_001,28748,1440
50007,"Chittenden County, Vermont",B06011_001,36486,948
50009,"Essex County, Vermont",B06011_001,25449,1273
50011,"Franklin County, Vermont",B06011_001,33723,1782
50013,"Grand Isle County, Vermont",B06011_001,40132,2903
50015,"Lamoille County, Vermont",B06011_001,35109,1508
50017,"Orange County, Vermont",B06011_001,34809,1214
50019,"Orleans County, Vermont",B06011_001,28899,1510
50021,"Rutland County, Vermont",B06011_001,30825,847
50023,"Washington County, Vermont",B06011_001,35422,1234
50025,"Windham County, Vermont",B06011_001,30486,1163
50027,"Windsor County, Vermont",B06011_001,33035,1171
51001,"Accomack County, Virginia",B06011_001,25041,1233
51003,"Albemarle County, Virginia",B06011_001,40198,1376
51005,"Alleghany County, Virginia",B06011_001,27532,1458
51007,"Amelia County, Virginia",B06011_001,36093,2541
51009,"Amherst County, Virginia",B06011_001,29277,1717
51011,"Appomattox County, Virginia",B06011_001,27668,2449
51013,"Arlington County, Virginia",B06011_001,71423,1421
51015,"Augusta County, Virginia",B06011_001,31810,917
51017,"Bath County, Virginia",B06011_001,32344,4852
51019,"Bedford County, Virginia",B06011_001,33984,1552
51021,"Bland County, Virginia",B06011_001,26447,3519
51023,"Botetourt County, Virginia",B06011_001,34879,1627
51025,"Brunswick County, Virginia",B06011_001,21796,2048
51027,"Buchanan County, Virginia",B06011_001,19437,1335
51029,"Buckingham County, Virginia",B06011_001,25134,2863
51031,"Campbell County, Virginia",B06011_001,28870,1304
51033,"Caroline County, Virginia",B06011_001,36102,2432
51035,"Carroll County, Virginia",B06011_001,23137,1254
51036,"Charles City County, Virginia",B06011_001,30957,2282
51037,"Charlotte County, Virginia",B06011_001,25066,3070
51041,"Chesterfield County, Virginia",B06011_001,40898,655
51043,"Clarke County, Virginia",B06011_001,39553,4126
51045,"Craig County, Virginia",B06011_001,30150,4675
51047,"Culpeper County, Virginia",B06011_001,35941,2367
51049,"Cumberland County, Virginia",B06011_001,26426,3239
51051,"Dickenson County, Virginia",B06011_001,20122,1399
51053,"Dinwiddie County, Virginia",B06011_001,33431,2372
51057,"Essex County, Virginia",B06011_001,26230,1842
51059,"Fairfax County, Virginia",B06011_001,54708,704
51061,"Fauquier County, Virginia",B06011_001,45793,1808
51063,"Floyd County, Virginia",B06011_001,30317,2729
51065,"Fluvanna County, Virginia",B06011_001,40183,2222
51067,"Franklin County, Virginia",B06011_001,28782,1384
51069,"Frederick County, Virginia",B06011_001,38901,1524
51071,"Giles County, Virginia",B06011_001,31143,2464
51073,"Gloucester County, Virginia",B06011_001,36256,2284
51075,"Goochland County, Virginia",B06011_001,41037,3023
51077,"Grayson County, Virginia",B06011_001,21911,1470
51079,"Greene County, Virginia",B06011_001,35367,2632
51081,"Greensville County, Virginia",B06011_001,19285,3641
51083,"Halifax County, Virginia",B06011_001,24302,1608
51085,"Hanover County, Virginia",B06011_001,40600,1087
51087,"Henrico County, Virginia",B06011_001,38360,707
51089,"Henry County, Virginia",B06011_001,22293,894
51091,"Highland County, Virginia",B06011_001,26250,3917
51093,"Isle of Wight County, Virginia",B06011_001,36028,2145
51095,"James City County, Virginia",B06011_001,40529,1912
51097,"King and Queen County, Virginia",B06011_001,36776,2980
51099,"King George County, Virginia",B06011_001,40020,2315
51101,"King William County, Virginia",B06011_001,37660,2517
51103,"Lancaster County, Virginia",B06011_001,35231,4469
51105,"Lee County, Virginia",B06011_001,18226,1933
51107,"Loudoun County, Virginia",B06011_001,62137,1065
51109,"Louisa County, Virginia",B06011_001,31994,2163
51111,"Lunenburg County, Virginia",B06011_001,24771,3260
51113,"Madison County, Virginia",B06011_001,30468,4331
51115,"Mathews County, Virginia",B06011_001,39717,5300
51117,"Mecklenburg County, Virginia",B06011_001,28078,1530
51119,"Middlesex County, Virginia",B06011_001,30446,2164
51121,"Montgomery County, Virginia",B06011_001,26281,946
51125,"Nelson County, Virginia",B06011_001,32635,2426
51127,"New Kent County, Virginia",B06011_001,40328,3181
51131,"Northampton County, Virginia",B06011_001,29013,3023
51133,"Northumberland County, Virginia",B06011_001,32242,4101
51135,"Nottoway County, Virginia",B06011_001,26558,2118
51137,"Orange County, Virginia",B06011_001,34038,1749
51139,"Page County, Virginia",B06011_001,26798,1971
51141,"Patrick County, Virginia",B06011_001,25272,1872
51143,"Pittsylvania County, Virginia",B06011_001,25733,981
51145,"Powhatan County, Virginia",B06011_001,42834,2933
51147,"Prince Edward County, Virginia",B06011_001,17255,2693
51149,"Prince George County, Virginia",B06011_001,35441,2058
51153,"Prince William County, Virginia",B06011_001,45000,803
51155,"Pulaski County, Virginia",B06011_001,27375,1577
51157,"Rappahannock County, Virginia",B06011_001,41894,6487
51159,"Richmond County, Virginia",B06011_001,28738,4101
51161,"Roanoke County, Virginia",B06011_001,36924,1246
51163,"Rockbridge County, Virginia",B06011_001,27713,2328
51165,"Rockingham County, Virginia",B06011_001,32117,747
51167,"Russell County, Virginia",B06011_001,21225,1629
51169,"Scott County, Virginia",B06011_001,23284,1640
51171,"Shenandoah County, Virginia",B06011_001,29268,1615
51173,"Smyth County, Virginia",B06011_001,23486,1269
51175,"Southampton County, Virginia",B06011_001,28818,2623
51177,"Spotsylvania County, Virginia",B06011_001,39244,1231
51179,"Stafford County, Virginia",B06011_001,46500,1258
51181,"Surry County, Virginia",B06011_001,32459,3988
51183,"Sussex County, Virginia",B06011_001,26266,1449
51185,"Tazewell County, Virginia",B06011_001,23681,1213
51187,"Warren County, Virginia",B06011_001,33375,1652
51191,"Washington County, Virginia",B06011_001,27093,1057
51193,"Westmoreland County, Virginia",B06011_001,30847,2967
51195,"Wise County, Virginia",B06011_001,21132,1031
51197,"Wythe County, Virginia",B06011_001,26625,1786
51199,"York County, Virginia",B06011_001,43993,1878
51510,"Alexandria city, Virginia",B06011_001,62153,1210
51520,"Bristol city, Virginia",B06011_001,24268,2495
51530,"Buena Vista city, Virginia",B06011_001,17023,2514
51540,"Charlottesville city, Virginia",B06011_001,31161,1262
51550,"Chesapeake city, Virginia",B06011_001,38651,1183
51570,"Colonial Heights city, Virginia",B06011_001,32454,2253
51580,"Covington city, Virginia",B06011_001,25389,3394
51590,"Danville city, Virginia",B06011_001,22910,1336
51595,"Emporia city, Virginia",B06011_001,21610,3154
51600,"Fairfax city, Virginia",B06011_001,49924,4444
51610,"Falls Church city, Virginia",B06011_001,76901,7252
51620,"Franklin city, Virginia",B06011_001,31527,4048
51630,"Fredericksburg city, Virginia",B06011_001,34162,2572
51640,"Galax city, Virginia",B06011_001,19813,4488
51650,"Hampton city, Virginia",B06011_001,30530,775
51660,"Harrisonburg city, Virginia",B06011_001,19251,1180
51670,"Hopewell city, Virginia",B06011_001,26794,1508
51678,"Lexington city, Virginia",B06011_001,9023,3905
51680,"Lynchburg city, Virginia",B06011_001,21966,884
51683,"Manassas city, Virginia",B06011_001,39069,1860
51685,"Manassas Park city, Virginia",B06011_001,38535,7174
51690,"Martinsville city, Virginia",B06011_001,22172,1635
51700,"Newport News city, Virginia",B06011_001,31071,637
51710,"Norfolk city, Virginia",B06011_001,27093,430
51720,"Norton city, Virginia",B06011_001,17765,6236
51730,"Petersburg city, Virginia",B06011_001,25818,1029
51735,"Poquoson city, Virginia",B06011_001,46186,2012
51740,"Portsmouth city, Virginia",B06011_001,28402,1450
51750,"Radford city, Virginia",B06011_001,13724,1102
51760,"Richmond city, Virginia",B06011_001,28458,1011
51770,"Roanoke city, Virginia",B06011_001,25806,851
51775,"Salem city, Virginia",B06011_001,30199,2031
51790,"Staunton city, Virginia",B06011_001,29139,2836
51800,"Suffolk city, Virginia",B06011_001,38427,1359
51810,"Virginia Beach city, Virginia",B06011_001,39356,637
51820,"Waynesboro city, Virginia",B06011_001,29628,2504
51830,"Williamsburg city, Virginia",B06011_001,20061,1836
51840,"Winchester city, Virginia",B06011_001,29627,1512
53001,"Adams County, Washington",B06011_001,25140,1446
53003,"Asotin County, Washington",B06011_001,27438,1911
53005,"Benton County, Washington",B06011_001,35676,806
53007,"Chelan County, Washington",B06011_001,30424,903
53009,"Clallam County, Washington",B06011_001,29134,1348
53011,"Clark County, Washington",B06011_001,37704,569
53013,"Columbia County, Washington",B06011_001,32046,3415
53015,"Cowlitz County, Washington",B06011_001,29266,983
53017,"Douglas County, Washington",B06011_001,31531,975
53019,"Ferry County, Washington",B06011_001,23028,2348
53021,"Franklin County, Washington",B06011_001,30030,992
53023,"Garfield County, Washington",B06011_001,30484,2078
53025,"Grant County, Washington",B06011_001,27767,1158
53027,"Grays Harbor County, Washington",B06011_001,27373,1018
53029,"Island County, Washington",B06011_001,35565,1014
53031,"Jefferson County, Washington",B06011_001,30174,2035
53033,"King County, Washington",B06011_001,47817,497
53035,"Kitsap County, Washington",B06011_001,38761,763
53037,"Kittitas County, Washington",B06011_001,27400,1845
53039,"Klickitat County, Washington",B06011_001,27441,2321
53041,"Lewis County, Washington",B06011_001,26904,885
53043,"Lincoln County, Washington",B06011_001,30650,1973
53045,"Mason County, Washington",B06011_001,29926,1434
53047,"Okanogan County, Washington",B06011_001,25660,811
53049,"Pacific County, Washington",B06011_001,25752,1315
53051,"Pend Oreille County, Washington",B06011_001,29469,2203
53053,"Pierce County, Washington",B06011_001,38012,394
53055,"San Juan County, Washington",B06011_001,35646,1195
53057,"Skagit County, Washington",B06011_001,34295,985
53059,"Skamania County, Washington",B06011_001,32108,2037
53061,"Snohomish County, Washington",B06011_001,41898,449
53063,"Spokane County, Washington",B06011_001,31612,354
53065,"Stevens County, Washington",B06011_001,27068,982
53067,"Thurston County, Washington",B06011_001,38156,923
53069,"Wahkiakum County, Washington",B06011_001,27939,4885
53071,"Walla Walla County, Washington",B06011_001,29261,1655
53073,"Whatcom County, Washington",B06011_001,31858,543
53075,"Whitman County, Washington",B06011_001,18275,1463
53077,"Yakima County, Washington",B06011_001,26829,438
54001,"Barbour County, West Virginia",B06011_001,22437,1862
54003,"Berkeley County, West Virginia",B06011_001,32887,1211
54005,"Boone County, West Virginia",B06011_001,24285,2005
54007,"Braxton County, West Virginia",B06011_001,24732,1819
54009,"Brooke County, West Virginia",B06011_001,28543,2904
54011,"Cabell County, West Virginia",B06011_001,23393,1294
54013,"Calhoun County, West Virginia",B06011_001,20696,1638
54015,"Clay County, West Virginia",B06011_001,20059,2390
54017,"Doddridge County, West Virginia",B06011_001,26009,7857
54019,"Fayette County, West Virginia",B06011_001,23019,1215
54021,"Gilmer County, West Virginia",B06011_001,19005,3281
54023,"Grant County, West Virginia",B06011_001,24627,2758
54025,"Greenbrier County, West Virginia",B06011_001,23825,1185
54027,"Hampshire County, West Virginia",B06011_001,26221,1550
54029,"Hancock County, West Virginia",B06011_001,27515,1635
54031,"Hardy County, West Virginia",B06011_001,24870,1998
54033,"Harrison County, West Virginia",B06011_001,28190,1293
54035,"Jackson County, West Virginia",B06011_001,28581,2530
54037,"Jefferson County, West Virginia",B06011_001,35567,1791
54039,"Kanawha County, West Virginia",B06011_001,27231,588
54041,"Lewis County, West Virginia",B06011_001,24185,1895
54043,"Lincoln County, West Virginia",B06011_001,23496,2527
54045,"Logan County, West Virginia",B06011_001,23048,2288
54047,"McDowell County, West Virginia",B06011_001,17021,1664
54049,"Marion County, West Virginia",B06011_001,27717,1290
54051,"Marshall County, West Virginia",B06011_001,26779,1565
54053,"Mason County, West Virginia",B06011_001,26900,1962
54055,"Mercer County, West Virginia",B06011_001,23142,1347
54057,"Mineral County, West Virginia",B06011_001,26827,1188
54059,"Mingo County, West Virginia",B06011_001,21328,1278
54061,"Monongalia County, West Virginia",B06011_001,25856,1013
54063,"Monroe County, West Virginia",B06011_001,24069,1974
54065,"Morgan County, West Virginia",B06011_001,30589,2646
54067,"Nicholas County, West Virginia",B06011_001,23078,1202
54069,"Ohio County, West Virginia",B06011_001,26242,847
54071,"Pendleton County, West Virginia",B06011_001,24441,3414
54073,"Pleasants County, West Virginia",B06011_001,26917,1175
54075,"Pocahontas County, West Virginia",B06011_001,23029,1763
54077,"Preston County, West Virginia",B06011_001,26293,1009
54079,"Putnam County, West Virginia",B06011_001,33002,2010
54081,"Raleigh County, West Virginia",B06011_001,23687,1485
54083,"Randolph County, West Virginia",B06011_001,25967,1393
54085,"Ritchie County, West Virginia",B06011_001,25166,1712
54087,"Roane County, West Virginia",B06011_001,21843,1115
54089,"Summers County, West Virginia",B06011_001,22083,1484
54091,"Taylor County, West Virginia",B06011_001,27249,1451
54093,"Tucker County, West Virginia",B06011_001,26303,1285
54095,"Tyler County, West Virginia",B06011_001,25713,2699
54097,"Upshur County, West Virginia",B06011_001,23904,2067
54099,"Wayne County, West Virginia",B06011_001,22858,1560
54101,"Webster County, West Virginia",B06011_001,19347,1774
54103,"Wetzel County, West Virginia",B06011_001,23897,1896
54105,"Wirt County, West Virginia",B06011_001,24672,2674
54107,"Wood County, West Virginia",B06011_001,28015,1271
54109,"Wyoming County, West Virginia",B06011_001,24333,1630
55001,"Adams County, Wisconsin",B06011_001,26265,1029
55003,"Ashland County, Wisconsin",B06011_001,26202,1459
55005,"Barron County, Wisconsin",B06011_001,27863,1170
55007,"Bayfield County, Wisconsin",B06011_001,30844,829
55009,"Brown County, Wisconsin",B06011_001,33806,702
55011,"Buffalo County, Wisconsin",B06011_001,32406,1398
55013,"Burnett County, Wisconsin",B06011_001,27799,1163
55015,"Calumet County, Wisconsin",B06011_001,39487,1318
55017,"Chippewa County, Wisconsin",B06011_001,31980,994
55019,"Clark County, Wisconsin",B06011_001,30283,520
55021,"Columbia County, Wisconsin",B06011_001,37544,831
55023,"Crawford County, Wisconsin",B06011_001,28585,1922
55025,"Dane County, Wisconsin",B06011_001,40013,500
55027,"Dodge County, Wisconsin",B06011_001,33255,801
55029,"Door County, Wisconsin",B06011_001,34180,1539
55031,"Douglas County, Wisconsin",B06011_001,31502,931
55033,"Dunn County, Wisconsin",B06011_001,26902,874
55035,"Eau Claire County, Wisconsin",B06011_001,30842,793
55037,"Florence County, Wisconsin",B06011_001,26990,2774
55039,"Fond du Lac County, Wisconsin",B06011_001,33601,925
55041,"Forest County, Wisconsin",B06011_001,26844,1581
55043,"Grant County, Wisconsin",B06011_001,27202,837
55045,"Green County, Wisconsin",B06011_001,33920,921
55047,"Green Lake County, Wisconsin",B06011_001,30888,1094
55049,"Iowa County, Wisconsin",B06011_001,36654,1204
55051,"Iron County, Wisconsin",B06011_001,26186,1389
55053,"Jackson County, Wisconsin",B06011_001,28597,1482
55055,"Jefferson County, Wisconsin",B06011_001,32749,815
55057,"Juneau County, Wisconsin",B06011_001,29764,1327
55059,"Kenosha County, Wisconsin",B06011_001,32933,767
55061,"Kewaunee County, Wisconsin",B06011_001,33792,1534
55063,"La Crosse County, Wisconsin",B06011_001,31325,637
55065,"Lafayette County, Wisconsin",B06011_001,32136,801
55067,"Langlade County, Wisconsin",B06011_001,29207,1334
55069,"Lincoln County, Wisconsin",B06011_001,31921,962
